ID     LAT    LON     Location

Alabama

[AUG]  44.32   69.80  Augusta,Maine
[BGR]  44.80   68.82  Bangor,Maine
[BHB]  44.45   68.37  Bar Harbor,Maine
[NHZ]  43.88   69.93  Brunswick,Maine
[CAR]  46.87   68.02  Caribou Mun,Maine
[3B1]  45.45   69.55  Greenville,Maine
[6B2]  45.78   69.63  Greenville,Maine
[HUL]  46.13   67.78  Houlton,Maine
[LIZ]  46.95   67.88  Loring AFB,Maine
[PWM]  43.65   70.32  Portland,Maine
[PQI]  46.68   68.05  Presque Isle,Maine
[RKD]  44.07   69.12  Rockland,Maine
[RUM]  44.88   70.88  Rumford,Maine

Maryland

[ADW]  38.82   76.87  Andrews AFB,Maryland
[BAL]  39.18   76.67  Baltimore,Maryland
[BWI]  39.18   76.67  Baltimore,Maryland
[MTN]  39.33   76.42  Baltimore,Maryland
[FME]  39.08   76.77  Fort Meade,Maryland
[HGR]  39.70   77.72  Hagerstown,Maryland
[N80]  38.55   75.13  Ocean City,Maryland
[NHK]  38.28   76.40  Patuxent,Maryland
[APG]  39.47   76.17  Phillips,Maryland
[SBY]  38.33   75.50  Salisbury,Maryland

Massachusetts

[BED]  42.47   71.28  Bedford,Massachusetts
[BVY]  42.58   70.92  Beverly,Massachusetts
[BOS]  42.37   71.03  Boston,Massachusetts
[30B]  41.78   70.50  Cape Cod Can,Massachusetts
[CHH]  41.67   69.97  Chatham,Massachusetts
[AYE]  42.57   71.60  Fort Devens,Massachusetts
[HYA]  41.67   70.28  Hyannis,Massachusetts
[LWM]  42.72   71.12  Lawrence,Massachusetts
[MVY]  41.40   70.62  Marthas Vine,Massachusetts
[ACK]  41.25   70.07  Nantucket,Massachusetts
[EWB]  41.68   70.97  New Bedford,Massachusetts
[OWD]  42.18   71.18  Norwood,Massachusetts
[FMH]  41.65   70.52  Otis ANGB,Massachusetts
[PSF]  42.26   73.18  Pittsfield,Massachusetts
[NZW]  42.15   70.93  S Weymouth,Massachusetts
[BAF]  42.17   72.72  Westfield,Massachusetts
[CEF]  42.20   72.53  Westover,Massachusetts
[ORH]  42.27   71.87  Worcester,Massachusetts

Michigan

[APN]  45.07   83.57  Alpena,Michigan
[ARB]  42.22   83.75  Ann Arbor,Michigan
[BTL]  42.30   85.23  Battle Creek,Michigan
[BEH]  42.13   86.43  Benton Harbor,Michigan
[CIU]  46.25   84.47  Chippewa,Michigan
[C10]  43.07   85.95  Coopersville,Michigan
[P59]  47.47   87.85  Copper Harb,Michigan
[DET]  42.42   83.02  Detroit,Michigan
[DTW]  42.23   83.33  Detroit,Michigan
[ESC]  45.73   87.08  Escanaba,Michigan
[FNT]  42.97   83.75  Flint/Bishop,Michigan
[GRR]  42.88   85.52  Grand Rapids,Michigan
[CMX]  47.17   88.50  Hancock,Michigan
[P58]  43.83   82.53  Harbor Beach,Michigan
[HTL]  44.37   84.68  Houghton Lake,Michigan
[IMT]  45.82   88.12  Iron Mtn,Michigan
[IWD]  46.53   90.13  Ironwood,Michigan
[JXN]  42.27   84.47  Jackson,Michigan
[AZO]  42.23   85.55  Kalamazoo,Michigan
[LAN]  42.77   84.60  Lansing,Michigan
[MBL]  44.27   86.25  Manistee,Michigan
[MQT]  46.88   87.95  Marquette,Michigan
[MNM]  45.12   87.63  Menominee,Michigan
[MKG]  43.17   86.25  Muskegon,Michigan
[PLN]  45.57   84.80  Pellston,Michigan
[PTK]  42.67   83.42  Pontiac,Michigan
[MBS]  43.53   84.08  Saginaw,Michigan
[SSM]  46.47   84.37  Sault Ste M,Michigan
[SAW]  46.35   87.40  Sawyer AFB,Michigan
[MTC]  42.62   82.83  Selfridge,Michigan
[P75]  45.92   85.92  Seul Choix,Michigan
[TVC]  44.73   85.58  Traverse Cty,Michigan
[OSC]  44.45   83.40  Wurtsmith,Michigan
[YIP]  42.23   83.53  Ypsilanti,Michigan

Minnesota

[AEL]  43.68   93.37  Albert Lea,Minnesota
[AXN]  45.87   95.38  Alexandria,Minnesota
[BJI]  47.50   94.93  Bemidji Muni,Minnesota
[BRD]  46.40   94.13  Brainerd-Crw,Minnesota
[DTL]  46.82   95.88  Detroit Laks,Minnesota
[DLH]  46.83   92.18  Duluth,Minnesota
[ELO]  47.90   91.82  Ely,Minnesota
[FRM]  43.65   94.42  Fairmont,Minnesota
[FFM]  46.30   96.07  Fergus Falls,Minnesota
[GPZ]  47.22   93.52  Grand Rapids,Minnesota
[HIB]  47.38   92.85  Hibbing,Minnesota
[INL]  48.57   93.38  Intl Falls,Minnesota
[Y69]  45.13   94.52  Litchfield,Minnesota
[MKT]  44.22   93.92  Mankato,Minnesota
[MML]  44.45   95.82  Marshall Arpt,Minnesota
[FCM]  44.83   93.47  Minneapolis,Minnesota
[MIC]  45.07   93.38  Minneapolis,Minnesota
[MSP]  44.88   93.22  Minneapolis,Minnesota
[PKD]  46.90   95.07  Park Rapids,Minnesota
[P39]  46.60   94.32  Pequot Lake,Minnesota
[RWF]  44.55   95.08  Redwood Falls,Minnesota
[RST]  43.92   92.50  Rochester,Minnesota
[STP]  44.93   93.05  Saint Paul,Minnesota
[STC]  45.55   94.07  St Cloud,Minnesota
[TVF]  48.07   96.18  Thief River,Minnesota
[P61]  47.58   90.83  Tofte,Minnesota
[D45]  48.93   95.35  Warroad,Minnesota
[OTG]  43.65   95.58  Worthington,Minnesota

Mississippi

[CBM]  33.65   88.45  Columbus AFB,Mississippi
[GTR]  33.45   88.58  Golden Trian,Mississippi
[GLH]  33.48   90.98  Greenville,Mississippi
[GWO]  33.50   90.08  Greenwood,Mississippi
[GPT]  30.40   89.07  Gulfport,Mississippi
[PIB]  31.47   89.33  Hattiesburg,Mississippi
[JAN]  32.32   90.08  Jackson,Mississippi
[BIX]  30.42   88.92  Keesler AFB,Mississippi
[LUL]  31.67   89.17  Laurel,Mississippi
[MCB]  31.18   90.47  Mccomb,Mississippi
[NMM]  32.55   88.57  Meridian NAS,Mississippi
[MEI]  32.33   88.75  Meridian/Key,Mississippi
[HEZ]  31.62   91.25  Natchez,Mississippi
[UOX]  34.39   89.54  Oxford,Mississippi
[TUP]  34.27   88.77  Tupelo,Mississippi

Missouri

[COU]  38.82   92.22  Columbia,Missouri
[CGI]  37.23   89.58  Cp Girardeau,Missouri
[TBN]  37.75   92.13  Ft Leonard,Missouri
[JEF]  38.60   92.17  Jefferson City,Missouri
[JLN]  37.17   94.50  Joplin,Missouri
[MCI]  39.32   94.72  Kansas City,Missouri
[MKC]  39.12   94.60  Kansas City,Missouri
[IRK]  40.10   92.55  Kirksville,Missouri
[UMN]  37.33   94.35  Monett,Missouri
[MKO]  35.66   95.36  Muskogee,Missouri
[P02]  36.77   90.47  Poplar Bluff,Missouri
[GVW]  38.85   94.55  Richards-Geb,Missouri
[P35]  40.25   93.72  Spickard,Missouri
[SGF]  37.23   93.38  Springfield,Missouri
[STJ]  40.28   95.53  St Joseph,Missouri
[STL]  38.75   90.37  St Louis,Missouri
[SUS]  38.65   90.63  StLouis/Spirit,Missouri
[VIH]  38.13   91.77  Vichy/Rolla,Missouri
[H63]  37.22   92.42  West Plains,Missouri
[UNO]  36.88   91.90  West Plains,Missouri
[SZL]  38.73   93.55  Whiteman AFB,Missouri

Montana

[BIL]  45.80  108.53  Billings,Montana
[BZN]  45.78  111.15  Bozeman,Montana
[4BQ]  45.67  105.67  Broadus,Montana
[BTM]  45.95  112.50  Butte,Montana
[CTB]  48.60  112.37  Cut Bank,Montana
[DLN]  45.25  112.55  Dillon,Montana
[3DU]  46.67  113.15  Drummond,Montana
[GGW]  48.22  106.62  Glasgow,Montana
[GDV]  47.13  104.80  Glendive,Montana
[GTF]  47.48  111.37  Great Falls,Montana
[3HT]  46.43  109.83  Harlowton,Montana
[HVR]  48.55  109.77  Havre,Montana
[HLN]  46.60  112.00  Helena,Montana
[JDN]  47.33  106.93  Jordan,Montana
[FCA]  48.30  114.27  Kalispell,Montana
[LWT]  47.05  109.45  Lewiston,Montana
[LVM]  45.70  110.43  Livingston,Montana
[GFA]  47.50  111.18  Malmstrom,Montana
[MLS]  46.43  105.87  Miles City,Montana
[MSO]  46.92  114.08  Missoula,Montana
[MQM]  44.57  112.32  Monida,Montana
[SDY]  47.72  104.18  Sidney,Montana
[3TH]  47.60  115.37  Thompson Fal,Montana
[WEY]  44.65  111.10  W Yellowston,Montana
[WYS]  44.68  111.12  W Yellowston,Montana
[OLF]  48.10  105.58  Wolf Point,Montana

Nebraska

[ANW]  42.58   99.98  Ainsworth,Nebraska
[AIA]  42.05  102.80  Alliance,Nebraska
[BIE]  40.32   96.75  Beatrice,Nebraska
[BBW]  41.43   99.65  Broken Bow,Nebraska
[BUB]  41.78   99.15  Burwell,Nebraska
[CDR]  42.83  103.08  Chadron,Nebraska
[OLU]  41.45   97.35  Columbus,Nebraska
[CZD]  40.87  100.00  Cozad,Nebraska
[FNB]  40.07   95.58  Falls City,Nebraska
[GRI]  40.97   98.32  Grand Island,Nebraska
[HSI]  40.60   98.43  Hastings,Nebraska
[6V1]  40.33  101.39  Imperial,Nebraska
[IML]  40.53  101.63  Imperial,Nebraska
[EAR]  40.73   99.00  Kearney,Nebraska
[LNK]  40.85   96.75  Lincoln Muni,Nebraska
[MCK]  40.22  100.58  Mccook,Nebraska
[MHN]  42.05  101.05  Mullen,Nebraska
[OFK]  41.98   97.43  Norfolk,Nebraska
[OVN]  41.37   96.02  North Omaha,Nebraska
[LBF]  41.13  100.68  North Platte,Nebraska
[ONL]  42.47   98.68  O'neill,Nebraska
[OFF]  41.12   95.92  Offutt AFB,Nebraska
[OMA]  41.30   95.90  Omaha/Eppley,Nebraska
[ODX]  41.62   98.95  Ord/Sharp,Nebraska
[BFF]  41.87  103.60  Scottsbluff,Nebraska
[SNY]  41.10  102.98  Sidney Muni,Nebraska
[VTN]  42.87  100.55  Valentine,Nebraska

Nevada

[AUI]  39.83  117.13  Austin,Nevada
[U31]  39.50  117.08  Austin,Nevada
[BAM]  40.62  116.87  Battle Mtn,Nevada
[P38]  37.62  114.52  Caliente,Nevada
[EKO]  40.83  115.78  Elko,Nevada
[ELY]  39.28  114.85  Ely/Yelland,Nevada
[P68]  39.50  115.97  Eureka,Nevada
[NFL]  39.42  118.70  Fallon NAS,Nevada
[HTH]  38.55  118.63  Hawthorne,Nevada
[L63]  36.53  115.57  Ind Sprng Rn,Nevada
[L76]  36.57  115.67  Ind Sprng Rn,Nevada
[LAS]  36.08  115.17  Las Vegas,Nevada
[LOL]  40.10  118.92  Lovelock,Nevada
[DRA]  36.62  116.02  Mercury,Nevada
[LSV]  36.23  115.03  Nellis AFB,Nevada
[OWY]  42.58  116.17  Owyhee,Nevada
[RNO]  39.50  119.78  Reno,Nevada
[TPH]  38.07  117.08  Tonopah,Nevada
[AWH]  41.33  116.25  Wildhorse,Nevada
[WMC]  40.90  117.80  Winnemucca,Nevada
[UCC]  37.58  116.08  Yucca Flat,Nevada

New Hampshire

[BML]  44.58   71.18  Berlin,New Hampshire
[CON]  43.20   71.50  Concord,New Hampshire
[AFN]  42.80   72.00  Jaffrey,New Hampshire
[EEN]  42.90   72.27  Keene,New Hampshire
[LCI]  43.57   71.43  Laconia,New Hampshire
[LEB]  43.63   72.30  Lebanon,New Hampshire
[MHT]  42.93   71.43  Manchester,New Hampshire
[MWN]  44.27   71.30  Mt Washingtn,New Hampshire
[ASH]  42.78   71.52  Nashua,New Hampshire
[PSM]  43.08   70.82  Pease AFB,New Hampshire
[8B8]  44.00   71.38  Wolfeboro,New Hampshire

New Jersey

[ACY]  39.45   74.57  Atlantic Cty,New Jersey
[N78]  40.28   74.28  Barnegat Ls,New Jersey
[CDW]  40.87   74.28  Fairfield,New Jersey
[NEL]  40.03   74.35  Lakehurst,New Jersey
[WRI]  40.02   74.60  Mcguire AFB,New Jersey
[MIV]  39.37   75.07  Millville,New Jersey
[MMU]  40.80   74.42  Morristown,New Jersey
[EWR]  40.70   74.17  Newark Intl,New Jersey
[TEB]  40.85   74.05  Teterboro,New Jersey
[TTN]  40.28   74.82  Trenton,New Jersey

New Mexico

[ABQ]  35.05  106.60  Albuquerque,New Mexico
[CVS]  34.38  103.32  Cannon,New Mexico
[CNM]  32.33  104.27  Carlsbad,New Mexico
[CAO]  36.45  103.15  Clayton Arpt,New Mexico
[4CR]  34.10  105.68  Corona,New Mexico
[4SL]  36.02  106.95  Cuba Awrs,New Mexico
[DMN]  32.25  107.70  Deming,New Mexico
[FMN]  36.75  108.23  Farmington,New Mexico
[GUP]  35.52  108.78  Gallup/Clark,New Mexico
[GNT]  35.17  107.90  Grants,New Mexico
[HOB]  32.68  103.20  Hobbs,New Mexico
[HMN]  32.85  106.10  Holloman AFB,New Mexico
[LRU]  32.30  106.77  Las Cruces,New Mexico
[LVS]  35.65  105.15  Las Vegas,New Mexico
[LAM]  35.88  106.28  Los Alamos,New Mexico
[4MY]  34.98  106.05  Moriarity,New Mexico
[E28]  32.90  106.40  Northrup Str,New Mexico
[RTN]  36.74  104.50  Raton,New Mexico
[ROW]  33.30  104.53  Roswell,New Mexico
[SAF]  35.62  106.08  Santa Fe,New Mexico
[SVC]  32.63  108.17  Silver City,New Mexico
[ONM]  34.07  106.90  Socorro,New Mexico
[E23]  36.42  105.57  Taos,New Mexico
[TCS]  33.23  107.27  Truth Or Con,New Mexico
[TCC]  35.18  103.60  Tucumcari,New Mexico
[2C2]  32.63  106.40  White Sands,New Mexico

New York

[ALB]  42.75   73.80  Albany,New York
[N28]  40.75   74.37  Ambrose,New York
[BGM]  42.22   75.98  Binghamton,New York
[BUF]  42.93   78.73  Buffalo,New York
[DSV]  42.97   78.20  Dansville,New York
[ELM]  42.17   76.90  Elmira,New York
[FRG]  40.73   73.43  Farmingdale,New York
[GTB]  44.05   75.73  Fort Drum,New York
[GFL]  43.35   73.62  Glens Falls,New York
[RME]  43.23   75.40  Griffiss AFB,New York
[ISP]  40.78   73.10  Islip,New York
[ITH]  42.48   76.47  Ithaca,New York
[JHW]  42.15   79.25  Jamestown,New York
[MSS]  44.93   74.85  Massena,New York
[MSV]  41.70   74.80  Monticello,New York
[NYC]  40.77   73.98  New York,New York
[JFK]  40.65   73.78  New York/JFK,New York
[LGA]  40.77   73.90  New York/LGA,New York
[SWF]  41.50   74.10  Newburgh,New York
[IAG]  43.10   78.95  Niagara Fall,New York
[OGS]  44.68   75.40  Ogdensburg,New York
[N66]  42.87   75.12  Oneonta,New York
[PBG]  44.65   73.47  Plattsburgh,New York
[POU]  41.63   73.88  Poughkeepsie,New York
[ROC]  43.12   77.67  Rochester,New York
[ROC]  43.12   77.67  Rochester,New York
[SLK]  44.38   74.20  Saranac Lk,New York
[SCH]  42.85   73.93  Schenectady,New York
[SYR]  43.12   76.12  Syracuse,New York
[UCA]  43.15   75.38  Utica,New York
[ART]  44.00   76.02  Watertown,New York
[FOK]  40.85   72.63  Westhampton,New York
[HPN]  41.07   73.72  White Plains,New York

North Carolina

[AVL]  35.43   82.55  Asheville,North Carolina
[HAT]  35.27   75.55  Cape Hattera,North Carolina
[CLT]  35.22   80.93  Charlotte,North Carolina
[NKT]  34.90   76.88  Cherry Point,North Carolina
[2DP]  36.13   76.50  Dare Co Gr,North Carolina
[44W]  35.25   75.50  Diamond Sho,North Carolina
[ECG]  36.27   76.18  Elizabeth,North Carolina
[FAY]  35.00   78.88  Fayetteville,North Carolina
[FBG]  35.13   78.93  Fort Bragg,North Carolina
[GSO]  36.08   79.95  Greensboro,North Carolina
[HKY]  35.75   81.38  Hickory,North Carolina
[HSS]  35.90   82.82  Hot Springs,North Carolina
[OAJ]  34.82   77.62  Jacksonville,North Carolina
[ISO]  35.32   77.63  Kinston,North Carolina
[HFF]  35.03   79.50  Mackall Aaf,North Carolina
[MQI]  35.92   75.68  Manteo Arpt,North Carolina
[EWN]  35.08   77.05  New Bern,North Carolina
[NCA]  34.70   77.43  New River,North Carolina
[POB]  35.17   79.02  Pope AFB,North Carolina
[RDU]  35.87   78.78  Raleigh-Durh,North Carolina
[RWI]  35.85   77.88  Rocky Mt,North Carolina
[GSB]  35.33   77.97  Seymour-John,North Carolina
[SOP]  35.24   79.39  Southern Pin,North Carolina
[ILM]  34.27   77.92  Wilmington,North Carolina
[INT]  36.13   80.23  Winston-Salem,North Carolina

North Dakota

[BIS]  46.77  100.75  Bismarck,North Dakota
[DVL]  48.12   98.90  Devil's Lake,North Dakota
[P11]  48.10   98.87  Devil's Lake,North Dakota
[DIK]  46.78  102.80  Dickenson,North Dakota
[FAR]  46.90   96.80  Fargo,North Dakota
[GFK]  47.95   97.18  Grand Forks,North Dakota
[RDR]  47.97   97.40  Grand Forks,North Dakota
[JMS]  46.92   98.68  Jamestown,North Dakota
[P67]  46.10   97.15  Lidgerwood,North Dakota
[MIB]  48.42  101.35  Minot AFB,North Dakota
[MOT]  48.27  101.28  Minot Intl,North Dakota
[P24]  47.75  101.83  Roseglen,North Dakota
[ISN]  48.18  103.63  Williston,North Dakota

Ohio

[UNI]  39.21   82.23  Athens/Albany,Ohio
[CAK]  40.92   81.43  Canton,Ohio
[CVG]  39.05   84.67  Cincinnati,Ohio
[LUK]  39.10   84.43  Cincinnati,Ohio
[BKL]  41.52   81.68  Cleveland,Ohio
[CGF]  41.57   81.48  Cleveland,Ohio
[CLE]  41.42   81.87  Cleveland,Ohio
[CMH]  40.00   82.88  Columbus,Ohio
[OSU]  40.08   83.07  Columbus Osu,Ohio
[DAY]  39.90   84.20  Dayton,Ohio
[FDY]  41.02   83.67  Findlay,Ohio
[MFD]  40.82   82.52  Mansfield,Ohio
[LCK]  39.82   82.93  Rickenbacker,Ohio
[TOL]  41.60   83.80  Toledo,Ohio
[LNN]  41.63   81.40  Willoughby,Ohio
[FFO]  39.83   84.05  Wright-Pat AFB,Ohio
[YNG]  41.27   80.67  Youngstown,Ohio
[ZZV]  39.95   81.90  Zanesville,Ohio

Oklahoma

[LTS]  34.67   99.27  Altus AFB,Oklahoma
[ADM]  34.30   97.02  Ardmore,Oklahoma
[BVO]  36.75   96.00  Bartlesville,Oklahoma
[CSM]  35.35   99.20  Clinton,Oklahoma
[WDG]  36.38   97.80  Enid,Oklahoma
[FSI]  34.65   98.40  Fort Sill,Oklahoma
[GAG]  36.30   99.77  Gage,Oklahoma
[HBR]  35.00   99.05  Hobart,Oklahoma
[LAW]  34.57   98.42  Lawton,Oklahoma
[MLC]  34.88   95.78  Mcalester,Oklahoma
[OUN]  35.23   97.47  Norman,Oklahoma
[OKC]  35.40   97.60  Oklahoma Cty,Oklahoma
[PWA]  35.53   97.65  Oklahoma Cty,Oklahoma
[PGO]  34.68   94.62  Page,Oklahoma
[PNC]  36.73   97.10  Ponca City,Oklahoma
[SWO]  36.16   97.09  Stillwater,Oklahoma
[TIK]  35.42   97.38  Tinker AFB,Oklahoma
[TUL]  36.20   95.90  Tulsa,Oklahoma
[END]  36.33   97.92  Vance AFB,Oklahoma

Oregon

[AST]  46.15  123.88  Astoria,Oregon
[3S2]  45.25  122.75  Aurora,Oregon
[BKE]  44.83  117.82  Baker,Oregon
[4BK]  42.08  124.47  Brookings,Oregon
[BNO]  43.60  118.95  Burns Arpt,Oregon
[92S]  43.38  124.95  Cape Blanco,Oregon
[CZK]  45.68  121.88  Cascade,Oregon
[CVO]  44.50  123.28  Corvallis,Oregon
[EUG]  44.12  123.22  Eugene,Oregon
[HIO]  45.53  122.95  Hillsboro,Oregon
[LMT]  42.15  121.73  Klamath Fall,Oregon
[LGD]  45.28  118.00  La Grande,Oregon
[4LW]  42.18  120.35  Lake View,Oregon
[MEH]  45.50  118.40  Meacham,Oregon
[MFR]  42.37  122.87  Medford,Oregon
[ONP]  44.63  124.05  Newport,Oregon
[OTH]  43.42  124.25  North Bend,Oregon
[ONO]  44.02  117.02  Ontario,Oregon
[PDT]  45.68  118.85  Pendleton,Oregon
[PDX]  45.60  122.60  Portland,Oregon
[RDM]  44.27  121.15  Redmond,Oregon
[RBG]  43.23  123.37  Roseburg,Oregon
[SLE]  44.92  123.00  Salem,Oregon
[SXT]  42.62  123.37  Sexton,Oregon
[DLS]  45.62  121.15  The Dalles,Oregon
[TTD]  45.55  122.40  Troutdale,Oregon

Pennsylvania

[ABE]  40.65   75.43  Allentown,Pennsylvania
[AOO]  40.30   78.32  Altoona,Pennsylvania
[BVI]  40.75   80.33  Beaver Falls,Pennsylvania
[BSI]  40.27   79.09  Blairsville,Pennsylvania
[BFD]  41.80   78.63  Bradford,Pennsylvania
[DUJ]  41.18   78.90  Dubois,Pennsylvania
[ERI]  42.08   80.18  Erie,Pennsylvania
[FKL]  41.38   79.87  Franklin,Pennsylvania
[CXY]  40.22   76.85  Harrisburg,Pennsylvania
[HAR]  40.37   77.42  Harrisburg,Pennsylvania
[JST]  40.32   78.83  Johnstown,Pennsylvania
[LNS]  40.13   76.30  Lancaster,Pennsylvania
[LBE]  40.28   79.40  Latrobe,Pennsylvania
[MDT]  40.20   76.77  Middletown,Pennsylvania
[MUI]  40.43   76.57  Muir,Pennsylvania
[PNE]  40.08   75.02  Nth Philadel,Pennsylvania
[PHL]  39.88   75.25  Philadelphia,Pennsylvania
[PSB]  41.47   78.13  Philipsburg,Pennsylvania
[AGC]  40.35   79.93  Pittsburgh,Pennsylvania
[PIT]  40.50   80.22  Pittsburgh,Pennsylvania
[RDG]  40.38   75.97  Reading,Pennsylvania
[43M]  39.73   77.43  Site R,Pennsylvania
[UNV]  40.85   77.83  State Colleg,Pennsylvania
[AVP]  41.33   75.73  Wilkes-Barre,Pennsylvania
[IPT]  41.25   76.92  Williamsport,Pennsylvania
[NXX]  40.20   75.15  Willow Grove,Pennsylvania

Rhode Island

[BID]  41.17   71.58  Block Island,Rhode Island
[OQU]  41.60   71.42  Nth Kingston,Rhode Island
[PVD]  41.73   71.43  Providence,Rhode Island
[NCO]  41.36   71.25  Quonset Pt NAS,Rhode Island

South Carolina

[AND]  34.50   82.72  Anderson,South Carolina
[NBC]  32.48   80.72  Beaufort Mca,South Carolina
[CHS]  32.90   80.03  Charleston,South Carolina
[CAE]  33.95   81.12  Columbia,South Carolina
[FLO]  34.18   79.72  Florence,South Carolina
[GMU]  34.85   82.35  Greenville,South Carolina
[GSP]  34.90   82.22  Greenville,South Carolina
[MMT]  33.92   80.80  Mcentire,South Carolina
[MYR]  33.68   78.93  Myrtle Beach,South Carolina
[CRE]  33.82   78.72  Nth Myrtle B,South Carolina
[SSC]  33.97   80.47  Shaw AFB,South Carolina
[SPA]  34.92   81.96  Spartanburg,South Carolina

South Dakota

[ABR]  45.45   98.43  Aberdeen,South Dakota
[BKX]  44.30   96.80  Brookings,South Dakota
[9V9]  43.80   99.32  Chamberlain,South Dakota
[CHB]  43.75   99.32  Chamberlain,South Dakota
[0V1]  43.77  103.60  Custer,South Dakota
[RCA]  44.15  103.10  Ellsworth Af,South Dakota
[HON]  44.38   98.22  Huron,South Dakota
[Y22]  45.93  102.17  Lemmon,South Dakota
[MHE]  43.77   98.03  Mitchell,South Dakota
[Y26]  45.53  100.43  Mobridge,South Dakota
[P05]  44.05  101.60  Philip,South Dakota
[PHP]  44.05  101.60  Philip,South Dakota
[PIR]  44.38  100.28  Pierre,South Dakota
[RAP]  44.05  103.07  Rapid City,South Dakota
[REJ]  45.16  103.32  Redig,South Dakota
[FSD]  43.58   96.73  Sioux Falls,South Dakota
[ATY]  44.92   97.15  Watertown,South Dakota
[YKN]  42.92   97.38  Yankton,South Dakota

Tennessee

[TRI]  36.48   82.40  Bristol,Tennessee
[CHA]  35.03   85.20  Chattanooga,Tennessee
[CKV]  36.62   87.42  Clarksville,Tennessee
[CSV]  35.95   85.08  Crossville,Tennessee
[DYR]  36.02   89.40  Dyersburg,Tennessee
[MKL]  35.60   88.92  Jackson,Tennessee
[TYS]  35.82   83.98  Knoxville,Tennessee
[MEM]  35.05   90.00  Memphis Intl,Tennessee
[NQA]  35.35   89.87  Memphis NAS,Tennessee
[MGL]  35.15   85.51  Monteagle,Tennessee
[BNA]  36.12   86.68  Nashville,Tennessee
[MQY]  36.00   86.50  Smyrna,Tennessee

Texas

[ABI]  32.42   99.68  Abilene,Texas
[ALI]  27.73   98.03  Alice,Texas
[AMA]  35.23  101.70  Amarillo,Texas
[AUS]  30.30   97.70  Austin,Texas
[BSM]  30.20   97.68  Bergstrom Af,Texas
[BGS]  32.39  101.48  Big Sky,Texas
[HCA]  32.30  101.45  Big Spring,Texas
[BRO]  25.90   97.43  Brownsville,Texas
[BWD]  31.79   98.96  Brownwood,Texas
[FWH]  32.78   97.43  Carswell AFB,Texas
[NIR]  28.37   97.67  Chase NAS,Texas
[CDS]  34.43  100.28  Childress,Texas
[CLL]  30.58   96.37  College Stn,Texas
[CRP]  27.77   97.50  Corpus Chrst,Texas
[NGP]  27.70   97.28  Corpus Chrst,Texas
[COT]  28.45   99.22  Cotulla,Texas
[DWH]  30.07   95.55  D.w. Hooks,Texas
[DHT]  36.02  102.55  Dalhart,Texas
[NBE]  32.73   96.97  Dallas NAS,Texas
[ADS]  32.97   96.83  Dallas/Addis,Texas
[DFW]  32.90   97.03  Dallas/FW,Texas
[DAL]  32.85   96.85  Dallas/Love,Texas
[RBD]  32.68   96.87  Dallas/Redbr,Texas
[DRT]  29.37  100.92  Del Rio,Texas
[DYS]  32.43   99.85  Dyess AFB,Texas
[ELP]  31.80  106.40  El Paso,Texas
[EFD]  29.62   95.17  Ellington Af,Texas
[FTW]  32.82   97.35  Fort Worth,Texas
[HLR]  31.15   97.72  Ft Hood Aaf,Texas
[GLS]  29.27   94.87  Galveston,Texas
[GRK]  31.07   97.83  Gray AFB,Texas
[GVT]  33.07   96.07  Greenville,Texas
[GDP]  31.83  104.80  Guadalupe Ps,Texas
[HRL]  26.23   97.67  Harlingen,Texas
[HDO]  29.35   99.17  Hondo,Texas
[IAH]  29.97   95.35  Houston,Texas
[HOU]  29.65   95.28  Houston/Hobby,Texas
[JCT]  30.50   99.77  Junction,Texas
[SKF]  29.38   98.58  Kelly AFB,Texas
[ERV]  29.98   99.08  Kerrville,Texas
[ILE]  31.08   97.68  Killeen,Texas
[NQI]  27.50   97.82  Kingsville,Texas
[LRD]  27.53   99.47  Laredo Intl,Texas
[DLF]  29.37  100.78  Laughlin AFB,Texas
[GGG]  32.38   94.72  Longview,Texas
[LBB]  33.65  101.82  Lubbock,Texas
[LFK]  31.23   94.75  Lufkin,Texas
[MRF]  30.37  104.02  Marfa,Texas
[MFE]  26.18   98.23  Mcallen,Texas
[MAF]  31.95  102.18  Midland,Texas
[MWL]  32.78   98.07  Mineral Wlls,Texas
[PSX]  28.72   96.25  Palacios,Texas
[PRX]  33.63   95.45  Paris/Cox,Texas
[PVW]  34.17  101.71  Plainview,Texas
[BPT]  30.58   94.02  Port Arthur,Texas
[RND]  29.53   98.28  Randolph AFB,Texas
[REE]  33.60  102.05  Reese AFB,Texas
[RKP]  28.08   97.03  Rockport,Texas
[SJT]  31.37  100.50  San Angelo,Texas
[SAT]  29.53   98.47  San Antonio,Texas
[SSF]  29.33   98.47  San Antonio,Texas
[P07]  30.17  102.42  Sanderson,Texas
[F39]  33.72   96.67  Sherman-Deni,Texas
[T46]  28.03   95.87  South Brazos,Texas
[SEP]  32.22   98.18  Stephenville,Texas
[TPL]  31.15   97.42  Temple,Texas
[TYR]  32.37   95.40  Tyler/Pounds,Texas
[VCT]  28.85   96.92  Victoria,Texas
[ACT]  31.62   97.22  Waco-Madison,Texas
[SPS]  33.98   98.50  Wichita Flls,Texas
[INK]  31.78  103.20  Wink,Texas

Utah

[4BL]  38.03  109.78  Blanding,Utah
[U17]  37.50  110.70  Bullfrog Mar,Utah
[CDC]  37.70  113.10  Cedar City,Utah
